Código SNIES del programa,Año,Semestre,ID Sexo,Admitidos 2014,Selected
1074,2014,1,1,1,No
1074,2014,1,2,2,No
1074,2014,1,2,7,No
1074,2014,2,2,6,No
1074,2014,1,2,4,No
1074,2014,1,2,3,No
1074,2014,2,2,2,No
1074,2014,1,2,13,No
1074,2014,2,2,6,No
1074,2014,1,2,9,No
1074,2014,2,2,8,No
1074,2014,1,2,1,No
1074,2014,2,2,5,No
1074,2014,1,2,4,No
1074,2014,2,2,2,No
1074,2014,2,2,2,No
1074,2014,1,2,5,No
1074,2014,2,2,5,No
1074,2014,1,2,1,No
1074,2014,1,2,10,No
1074,2014,2,2,9,No
1074,2014,1,2,1,No
1074,2014,2,2,3,No
1074,2014,1,2,14,No
1074,2014,2,2,4,No
1074,2014,1,1,1,No
1074,2014,1,2,2,No
1074,2014,2,2,1,No
1074,2014,1,2,3,No
1074,2014,2,2,6,No
1074,2014,1,1,5,No
1074,2014,2,1,1,No
1077,2014,1,2,2,No
1077,2014,2,1,1,No
1077,2014,1,1,2,No
1077,2014,2,1,2,No
1077,2014,1,2,2,No
1077,2014,1,1,6,No
1077,2014,2,1,2,No
1077,2014,2,2,1,No
1077,2014,1,1,1,No
1077,2014,2,2,1,No
1077,2014,1,2,1,No
1077,2014,1,1,4,No
1077,2014,2,1,3,No
1077,2014,2,1,1,No
1077,2014,1,1,1,No
1077,2014,2,1,1,No
1077,2014,1,1,1,No
1077,2014,2,1,4,No
1077,2014,2,2,1,No
1077,2014,1,1,3,No
1077,2014,2,1,2,No
1077,2014,1,1,8,No
1077,2014,2,1,1,No
1077,2014,2,2,2,No
1077,2014,1,1,6,No
1077,2014,2,1,3,No
1077,2014,1,1,1,No
1077,2014,1,1,1,No
1077,2014,1,2,2,No
1077,2014,2,2,1,No
1077,2014,1,1,4,No
1077,2014,2,1,3,No
1077,2014,1,2,1,No
1077,2014,1,1,3,No
1077,2014,2,1,2,No
1077,2014,1,2,1,No
1077,2014,2,1,1,No
1077,2014,2,1,1,No
1078,2014,1,2,95,No
1078,2014,2,2,45,No
1078,2014,1,1,24,No
1078,2014,2,1,11,No
1079,2014,1,2,37,No
1079,2014,2,2,25,No
1079,2014,1,1,27,No
1079,2014,2,1,17,No
1080,2014,1,2,97,No
1080,2014,2,2,58,No
1080,2014,1,1,78,No
1080,2014,2,1,73,No
1081,2014,1,2,46,No
1081,2014,2,2,33,No
1081,2014,1,1,59,No
1081,2014,2,1,53,No
1082,2014,1,2,2,No
1082,2014,1,1,1,No
1082,2014,2,1,2,No
1082,2014,1,2,1,No
1082,2014,2,2,2,No
1082,2014,1,1,2,No
1082,2014,2,1,3,No
1082,2014,1,2,53,No
1082,2014,2,2,62,No
1082,2014,1,1,29,No
1082,2014,2,1,21,No
1082,2014,1,2,6,No
1082,2014,2,2,3,No
1082,2014,1,1,3,No
1082,2014,2,1,4,No
1082,2014,1,2,3,No
1082,2014,2,2,6,No
1082,2014,1,1,1,No
1082,2014,2,1,1,No
1082,2014,1,2,1,No
1082,2014,2,2,1,No
1082,2014,2,1,1,No
1082,2014,1,2,3,No
1082,2014,2,2,6,No
1082,2014,1,1,3,No
1082,2014,2,1,2,No
1082,2014,1,2,7,No
1082,2014,2,2,4,No
1082,2014,1,1,11,No
1082,2014,2,1,1,No
1082,2014,1,1,1,No
1082,2014,2,1,1,No
1082,2014,1,1,1,No
1082,2014,2,1,1,No
1082,2014,1,2,5,No
1082,2014,2,2,5,No
1082,2014,1,1,3,No
1082,2014,2,1,1,No
1082,2014,2,2,1,No
1082,2014,1,1,1,No
1082,2014,1,2,1,No
1082,2014,2,2,4,No
1082,2014,1,1,2,No
1082,2014,1,2,3,No
1082,2014,1,1,1,No
1082,2014,2,1,1,No
1082,2014,2,1,1,No
1082,2014,1,2,6,No
1082,2014,2,2,3,No
1082,2014,1,1,2,No
1082,2014,2,1,3,No
1082,2014,1,2,3,No
1082,2014,1,2,2,No
1082,2014,1,1,3,No
1082,2014,2,2,1,No
1082,2014,1,2,3,No
1082,2014,2,2,1,No
1082,2014,1,1,4,No
1082,2014,2,1,1,No
1082,2014,1,2,1,No
1082,2014,2,2,4,No
1082,2014,1,1,1,No
1082,2014,2,1,2,No
1083,2014,1,2,92,No
1083,2014,2,2,46,No
1083,2014,1,1,57,No
1083,2014,2,1,36,No
1084,2014,1,2,61,No
1084,2014,2,2,33,No
1084,2014,1,1,116,No
1084,2014,2,1,74,No
1085,2014,1,2,11,No
1085,2014,2,2,6,No
1085,2014,1,1,67,No
1085,2014,2,1,29,No
1086,2014,1,2,12,No
1086,2014,2,2,3,No
1086,2014,1,1,95,No
1086,2014,2,1,53,No
1087,2014,1,2,20,No
1087,2014,1,1,14,No
1088,2014,2,2,7,No
1088,2014,2,1,3,No
1091,2014,1,2,12,No
1091,2014,2,2,7,No
1091,2014,1,1,7,No
1091,2014,2,1,4,No
1092,2014,1,2,2,No
1092,2014,2,2,3,No
1092,2014,1,1,6,No
1092,2014,2,1,4,No
1094,2014,1,2,3,No
1094,2014,2,2,4,No
1094,2014,1,1,9,No
1094,2014,2,1,8,No
3904,2014,1,2,9,No
3904,2014,2,2,1,No
3904,2014,1,1,33,No
3904,2014,2,1,11,No
4114,2014,1,2,98,No
4114,2014,2,2,51,No
4114,2014,1,1,54,No
4114,2014,2,1,33,No
4267,2014,1,2,2,No
4267,2014,2,2,7,No
4267,2014,2,1,2,No
4400,2014,1,2,6,No
4400,2014,2,2,2,No
4400,2014,1,1,2,No
4400,2014,2,1,13,No
4400,2014,2,1,1,No
4400,2014,1,2,2,No
4400,2014,2,2,5,No
4400,2014,1,1,8,No
4400,2014,2,1,23,No
4400,2014,1,2,1,No
4400,2014,2,2,2,No
4400,2014,1,1,4,No
4400,2014,2,1,1,No
4400,2014,2,2,3,No
4400,2014,1,1,8,No
4400,2014,2,1,9,No
4400,2014,1,2,1,No
4400,2014,1,1,2,No
4400,2014,1,1,2,No
4400,2014,2,1,6,No
4400,2014,1,1,5,No
4400,2014,2,1,3,No
4400,2014,1,2,9,No
4400,2014,2,2,5,No
4400,2014,1,1,36,No
4400,2014,2,1,26,No
4400,2014,1,1,1,No
4400,2014,1,2,1,No
4400,2014,2,2,8,No
4400,2014,1,1,8,No
4400,2014,2,1,19,No
4400,2014,2,2,1,No
4400,2014,1,1,4,No
4400,2014,2,1,4,No
4400,2014,1,1,2,No
4400,2014,2,1,1,No
4400,2014,1,2,1,No
4400,2014,2,2,1,No
4400,2014,1,1,1,No
4400,2014,2,1,3,No
4400,2014,1,2,2,No
4400,2014,2,1,3,No
4400,2014,1,2,2,No
4400,2014,2,2,2,No
4400,2014,1,1,3,No
4400,2014,2,1,6,No
4400,2014,1,2,1,No
4400,2014,1,1,4,No
4400,2014,2,1,1,No
4400,2014,1,1,1,No
4400,2014,2,1,6,No
4400,2014,1,2,1,No
4400,2014,2,2,2,No
4400,2014,1,1,3,No
4400,2014,2,1,8,No
4400,2014,1,2,1,No
4400,2014,2,2,3,No
4400,2014,1,1,1,No
4400,2014,2,1,1,No
4674,2014,1,2,2,No
4674,2014,2,2,3,No
4674,2014,1,1,4,No
4674,2014,2,1,2,No
4674,2014,1,2,2,No
4674,2014,2,2,21,No
4674,2014,1,1,4,No
4674,2014,2,1,4,No
4674,2014,1,2,18,No
4674,2014,2,2,19,No
4674,2014,1,1,19,No
4674,2014,2,1,9,No
4674,2014,1,2,1,No
4674,2014,2,2,1,No
4674,2014,2,1,2,No
4674,2014,1,2,5,No
4674,2014,2,2,6,No
4674,2014,1,1,2,No
4674,2014,2,1,1,No
4674,2014,1,2,1,No
4674,2014,2,2,2,No
4674,2014,1,1,3,No
4674,2014,2,1,2,No
4674,2014,1,2,2,No
4674,2014,2,2,14,No
4674,2014,1,1,3,No
4674,2014,2,1,10,No
4674,2014,1,2,2,No
4674,2014,1,1,2,No
4674,2014,1,2,3,No
4674,2014,2,2,7,No
4674,2014,1,1,7,No
4674,2014,2,1,12,No
4674,2014,1,2,2,No
4674,2014,2,2,2,No
4674,2014,1,1,1,No
4674,2014,2,1,1,No
4674,2014,1,2,7,No
4674,2014,2,2,9,No
4674,2014,1,1,9,No
4674,2014,2,1,2,No
4674,2014,2,2,2,No
4674,2014,1,1,1,No
4674,2014,2,1,1,No
4674,2014,1,2,2,No
4674,2014,2,2,1,No
4674,2014,1,1,1,No
4674,2014,2,1,1,No
4674,2014,1,2,1,No
4674,2014,1,2,4,No
4674,2014,1,1,1,No
4674,2014,2,1,2,No
4674,2014,2,2,3,No
4674,2014,1,1,1,No
4674,2014,2,1,2,No
4674,2014,2,2,1,No
4674,2014,1,1,1,No
4674,2014,1,2,4,No
4674,2014,1,1,2,No
4674,2014,1,2,2,No
4674,2014,2,2,1,No
4674,2014,1,1,2,No
4674,2014,2,1,1,No
4674,2014,2,2,4,No
4674,2014,1,2,2,No
4674,2014,2,2,4,No
4674,2014,1,1,3,No
4674,2014,2,1,3,No
5275,2014,1,2,8,No
5275,2014,2,2,12,No
5275,2014,1,1,10,No
5275,2014,2,1,17,No
5276,2014,1,2,19,No
5276,2014,2,2,19,No
5276,2014,1,1,18,No
5276,2014,2,1,9,No
6506,2014,1,2,2,No
6506,2014,2,2,1,No
6506,2014,1,1,4,No
6506,2014,2,1,4,No
6577,2014,1,2,1,No
6577,2014,1,1,10,No
6577,2014,2,1,11,No
7214,2014,2,2,2,No
7214,2014,1,1,4,No
7214,2014,2,1,2,No
7214,2014,1,2,1,No
7214,2014,2,2,9,No
7214,2014,1,1,1,No
7214,2014,2,1,4,No
7214,2014,1,2,8,No
7214,2014,2,2,2,No
7214,2014,1,1,7,No
7214,2014,2,1,5,No
7214,2014,1,2,1,No
7214,2014,2,1,1,No
7214,2014,1,2,2,No
7214,2014,1,1,5,No
7214,2014,2,1,2,No
7214,2014,1,1,1,No
7214,2014,2,2,1,No
7214,2014,1,1,1,No
7214,2014,2,1,3,No
7214,2014,1,2,4,No
7214,2014,1,1,8,No
7214,2014,2,1,2,No
7214,2014,1,2,1,No
7214,2014,1,1,1,No
7214,2014,2,1,1,No
7214,2014,1,1,1,No
7214,2014,2,1,1,No
7214,2014,1,2,5,No
7214,2014,2,2,2,No
7214,2014,1,1,5,No
7214,2014,2,1,3,No
7214,2014,1,1,1,No
7214,2014,2,2,1,No
7214,2014,1,2,2,No
7214,2014,2,2,1,No
7214,2014,1,1,1,No
7214,2014,2,1,2,No
7214,2014,2,2,1,No
7215,2014,1,2,22,No
7215,2014,2,2,13,No
7215,2014,1,1,119,No
7215,2014,2,1,85,No
7475,2014,2,2,5,No
7475,2014,2,1,5,No
7510,2014,2,2,30,No
7510,2014,2,1,68,No
7510,2014,2,2,2,No
7510,2014,2,1,12,No
7510,2014,2,2,4,No
7510,2014,2,1,11,No
7512,2014,1,2,8,No
7512,2014,2,2,15,No
7512,2014,1,1,7,No
7512,2014,2,1,4,No
7512,2014,2,2,9,No
7512,2014,2,1,6,No
8050,2014,1,2,42,No
8050,2014,2,2,36,No
8050,2014,1,1,8,No
8050,2014,2,1,4,No
8436,2014,1,2,28,No
8436,2014,1,1,23,No
9417,2014,1,2,1,No
9417,2014,2,2,2,No
9417,2014,2,1,7,No
9459,2014,1,2,11,No
9459,2014,2,2,9,No
9459,2014,1,1,8,No
9459,2014,2,1,11,No
9462,2014,1,2,13,No
9462,2014,1,1,4,No
10793,2014,1,2,1,No
10793,2014,2,1,1,No
10793,2014,1,2,1,No
10793,2014,2,2,1,No
10793,2014,1,1,5,No
10793,2014,2,1,2,No
10793,2014,1,1,1,No
10793,2014,2,1,4,No
10793,2014,1,2,1,No
10793,2014,1,1,1,No
10793,2014,1,2,1,No
10793,2014,1,1,2,No
10793,2014,2,2,1,No
10793,2014,1,1,3,No
10793,2014,1,2,1,No
10793,2014,1,1,4,No
10793,2014,1,1,2,No
10793,2014,2,2,1,No
10793,2014,2,2,1,No
10793,2014,1,1,1,No
10793,2014,1,1,1,No
10793,2014,1,1,1,No
10793,2014,2,1,1,No
10793,2014,1,2,1,No
10793,2014,2,1,2,No
10798,2014,1,1,5,No
10798,2014,2,1,1,No
10798,2014,1,2,1,No
10798,2014,1,1,5,No
10798,2014,2,1,3,No
10798,2014,2,1,1,No
10798,2014,1,2,1,No
10798,2014,2,2,2,No
10798,2014,1,1,1,No
10798,2014,2,1,1,No
10798,2014,2,1,1,No
10798,2014,1,2,1,No
10798,2014,1,2,1,No
10798,2014,2,1,1,No
10798,2014,2,1,1,No
10798,2014,2,1,2,No
10798,2014,2,1,1,No
10798,2014,1,2,1,No
10798,2014,1,2,1,No
10798,2014,1,1,1,No
10798,2014,1,1,1,No
10798,2014,2,2,1,No
10798,2014,1,1,1,No
12092,2014,2,2,1,No
12092,2014,2,2,1,No
12092,2014,1,2,3,No
12092,2014,2,2,3,No
12092,2014,2,1,1,No
12092,2014,1,2,5,No
12092,2014,1,1,2,No
12092,2014,2,1,1,No
12092,2014,1,2,2,No
12092,2014,1,1,2,No
12092,2014,2,2,2,No
12092,2014,2,1,1,No
12092,2014,1,1,1,No
12092,2014,1,1,1,No
12092,2014,2,2,2,No
12092,2014,2,1,1,No
12092,2014,1,2,1,No
12092,2014,2,2,1,No
12092,2014,1,1,1,No
12092,2014,2,1,3,No
12092,2014,1,2,2,No
12092,2014,2,2,1,No
12092,2014,2,1,2,No
12092,2014,1,2,2,No
12092,2014,1,1,4,No
12092,2014,2,2,1,No
12094,2014,1,2,1,No
12094,2014,2,2,1,No
12094,2014,2,2,1,No
12094,2014,1,2,7,No
12094,2014,2,2,2,No
12094,2014,2,1,2,No
12094,2014,1,2,2,No
12094,2014,2,2,1,No
12094,2014,1,2,3,No
12094,2014,2,2,1,No
12094,2014,2,2,2,No
12094,2014,1,1,1,No
12094,2014,2,1,1,No
12094,2014,1,2,1,No
12094,2014,2,2,1,No
12094,2014,1,2,1,No
12094,2014,2,2,1,No
12094,2014,1,2,1,No
12094,2014,1,2,2,No
12094,2014,2,2,1,No
12094,2014,2,1,1,No
12094,2014,1,2,2,No
12094,2014,1,2,3,No
12094,2014,2,2,5,No
12094,2014,1,1,1,No
12094,2014,2,1,1,No
12094,2014,1,2,1,No
12094,2014,2,2,1,No
12094,2014,2,2,2,No
12877,2014,2,2,6,No
12877,2014,2,1,4,No
12878,2014,1,2,1,No
12878,2014,2,2,1,No
12878,2014,1,1,5,No
12878,2014,2,1,5,No
13217,2014,1,2,17,No
13217,2014,2,2,3,No
13217,2014,1,1,46,No
13217,2014,2,1,9,No
15544,2014,1,2,7,No
15544,2014,2,2,9,No
15544,2014,1,1,7,No
15544,2014,2,1,9,No
19353,2014,1,2,10,No
19353,2014,2,2,13,No
19353,2014,1,1,36,No
19353,2014,2,1,29,No
19354,2014,1,2,4,No
19354,2014,1,1,6,No
19996,2014,1,2,107,No
19996,2014,1,1,56,No
19996,2014,1,2,15,No
19996,2014,1,1,11,No
19996,2014,1,2,16,No
19996,2014,1,1,21,No
20034,2014,2,2,3,No
20034,2014,1,2,2,No
20034,2014,2,2,1,No
20034,2014,1,1,1,No
20034,2014,2,1,1,No
20034,2014,1,2,2,No
20034,2014,2,2,3,No
20034,2014,1,1,3,No
20034,2014,2,1,1,No
20034,2014,2,2,2,No
20034,2014,2,1,1,No
20034,2014,2,2,1,No
20034,2014,1,1,2,No
20034,2014,1,2,3,No
20034,2014,1,1,2,No
20034,2014,2,1,1,No
20034,2014,2,2,1,No
20034,2014,1,2,2,No
20034,2014,2,2,2,No
20034,2014,1,2,2,No
20034,2014,2,1,1,No
20034,2014,1,2,2,No
20034,2014,2,2,4,No
20034,2014,1,1,1,No
20034,2014,2,1,6,No
20034,2014,1,2,1,No
20034,2014,2,2,1,No
20034,2014,1,1,1,No
20034,2014,2,1,1,No
20034,2014,1,2,3,No
20034,2014,2,2,2,No
20034,2014,1,1,1,No
20034,2014,1,2,1,No
20034,2014,1,1,1,No
20034,2014,2,2,1,No
20034,2014,1,2,1,No
20034,2014,2,2,2,No
20034,2014,1,1,1,No
20610,2014,2,2,2,No
20610,2014,1,1,44,No
20610,2014,2,1,24,No
51647,2014,1,2,13,No
51647,2014,2,2,7,No
51647,2014,1,1,15,No
51647,2014,2,1,8,No
51648,2014,1,2,3,No
51648,2014,2,2,1,No
51648,2014,1,1,1,No
51648,2014,2,1,1,No
51648,2014,1,2,3,No
51648,2014,1,1,2,No
51648,2014,1,2,24,No
51648,2014,2,2,16,No
51648,2014,1,1,4,No
51648,2014,2,1,6,No
51648,2014,1,2,2,No
51648,2014,2,2,2,No
51648,2014,1,1,1,No
51648,2014,1,2,5,No
51648,2014,2,2,7,No
51648,2014,1,1,1,No
51648,2014,1,2,1,No
51648,2014,2,2,1,No
51648,2014,1,1,2,No
51648,2014,1,2,2,No
51648,2014,2,2,1,No
51648,2014,1,2,6,No
51648,2014,2,2,9,No
51648,2014,1,1,12,No
51648,2014,2,1,3,No
51648,2014,1,2,2,No
51648,2014,2,2,1,No
51648,2014,1,1,2,No
51648,2014,1,2,5,No
51648,2014,2,2,2,No
51648,2014,1,1,3,No
51648,2014,1,2,5,No
51648,2014,2,2,6,No
51648,2014,1,1,1,No
51648,2014,2,1,1,No
51648,2014,1,2,1,No
51648,2014,1,1,2,No
52000,2014,1,2,19,No
52000,2014,2,2,8,No
52000,2014,1,1,20,No
52000,2014,2,1,18,No
52052,2014,1,2,94,No
52052,2014,2,2,78,No
52052,2014,1,1,67,No
52052,2014,2,1,45,No
52071,2014,1,2,19,No
52071,2014,2,2,4,No
52071,2014,1,1,5,No
52071,2014,2,1,2,No
52078,2014,1,2,20,No
52078,2014,1,1,13,No
52149,2014,1,2,145,No
52149,2014,2,2,53,No
52149,2014,1,1,103,No
52149,2014,2,1,50,No
52174,2014,1,2,32,No
52174,2014,2,2,19,No
52174,2014,1,1,32,No
52174,2014,2,1,30,No
52268,2014,1,2,12,No
52268,2014,2,2,4,No
52268,2014,1,1,22,No
52268,2014,2,1,11,No
52269,2014,1,2,85,No
52269,2014,2,2,39,No
52269,2014,1,1,62,No
52269,2014,2,1,21,No
52270,2014,1,2,35,No
52270,2014,2,2,23,No
52270,2014,1,1,16,No
52270,2014,2,1,8,No
52373,2014,2,2,15,No
52373,2014,2,1,14,No
52407,2014,2,2,2,No
52407,2014,2,1,8,No
52478,2014,1,2,92,No
52478,2014,2,2,59,No
52478,2014,1,1,92,No
52478,2014,2,1,67,No
52595,2014,1,2,2,No
52595,2014,2,2,1,No
52595,2014,1,1,4,No
52595,2014,2,1,22,No
52595,2014,2,1,1,No
52595,2014,2,2,1,No
52595,2014,2,1,4,No
52595,2014,2,2,1,No
52595,2014,2,1,1,No
52595,2014,2,1,1,No
52595,2014,2,2,2,No
52595,2014,2,1,3,No
52595,2014,2,1,1,No
52595,2014,1,1,1,No
52595,2014,1,1,1,No
53097,2014,1,2,3,No
53097,2014,2,2,1,No
53097,2014,1,1,5,No
53097,2014,2,1,2,No
53097,2014,1,2,1,No
53097,2014,2,2,1,No
53097,2014,1,1,1,No
53097,2014,1,2,1,No
53097,2014,1,1,5,No
53097,2014,2,1,5,No
53097,2014,1,2,1,No
53097,2014,2,2,1,No
53097,2014,2,1,4,No
53097,2014,2,2,2,No
53097,2014,1,1,2,No
53097,2014,1,2,1,No
53097,2014,1,1,1,No
53097,2014,1,2,1,No
53097,2014,2,2,2,No
53097,2014,1,2,1,No
53097,2014,1,1,2,No
53097,2014,2,1,3,No
53097,2014,1,1,2,No
53097,2014,2,1,1,No
53097,2014,1,1,1,No
53097,2014,2,2,1,No
53097,2014,2,1,1,No
53251,2014,1,2,9,No
53251,2014,2,2,4,No
53251,2014,1,1,5,No
53251,2014,2,1,1,No
53607,2014,2,2,21,No
53607,2014,2,1,29,No
53694,2014,1,2,9,No
53694,2014,2,2,3,No
53694,2014,1,1,6,No
53694,2014,2,1,1,No
53879,2014,2,2,1,No
53879,2014,1,1,1,No
53879,2014,1,2,3,No
53879,2014,2,2,3,No
53879,2014,1,1,2,No
53879,2014,2,1,1,No
53879,2014,2,2,2,No
53879,2014,1,2,1,No
53879,2014,1,1,1,No
53879,2014,1,2,1,No
53879,2014,1,1,1,No
53879,2014,2,1,1,No
54059,2014,1,2,1,No
54059,2014,1,2,1,No
54059,2014,2,2,1,No
54059,2014,1,1,17,No
54059,2014,1,2,12,No
54059,2014,2,2,1,No
54059,2014,1,1,11,No
54059,2014,2,1,5,No
54059,2014,1,1,1,No
54059,2014,2,1,1,No
54059,2014,1,1,1,No
54059,2014,2,1,1,No
54059,2014,1,1,2,No
54059,2014,2,1,2,No
54059,2014,2,2,1,No
54059,2014,1,1,2,No
54059,2014,2,1,2,No
54059,2014,1,1,5,No
54059,2014,2,1,1,No
54397,2014,2,2,27,No
54397,2014,2,1,30,No
54678,2014,1,2,1,No
54678,2014,2,2,10,No
54678,2014,1,1,1,No
54678,2014,2,1,2,No
54806,2014,1,1,1,No
54806,2014,1,2,9,No
54806,2014,2,2,9,No
54806,2014,1,1,7,No
54806,2014,2,1,10,No
54806,2014,1,2,3,No
54806,2014,2,2,1,No
54806,2014,1,1,1,No
54806,2014,2,1,2,No
54806,2014,2,2,1,No
54806,2014,1,1,1,No
54806,2014,2,1,1,No
54806,2014,2,2,1,No
54806,2014,2,1,1,No
54806,2014,1,2,2,No
54884,2014,1,2,8,No
54884,2014,1,1,35,No
54884,2014,2,2,10,No
54884,2014,2,1,8,No
55038,2014,1,2,2,No
55038,2014,2,2,4,No
55038,2014,1,1,25,No
55038,2014,2,1,2,No
90328,2014,2,2,9,No
90328,2014,2,1,10,No
90339,2014,2,2,4,No
90339,2014,2,1,1,No
90373,2014,1,2,54,No
90373,2014,2,2,39,No
90373,2014,1,1,38,No
90373,2014,2,1,27,No
90424,2014,1,2,8,No
90424,2014,2,2,1,No
90424,2014,1,1,5,No
90424,2014,2,1,1,No
90944,2014,1,1,2,No
90944,2014,2,1,1,No
90945,2014,1,2,6,No
90945,2014,2,2,8,No
90945,2014,1,1,8,No
90945,2014,2,1,10,No
91034,2014,2,2,29,No
91034,2014,2,1,8,No
91035,2014,1,2,1,No
91035,2014,2,2,1,No
91035,2014,1,2,6,No
91035,2014,1,1,2,No
91035,2014,2,1,1,No
91035,2014,1,1,2,No
91035,2014,2,1,1,No
91035,2014,1,2,1,No
91035,2014,2,2,1,No
91035,2014,1,2,1,No
91035,2014,1,2,1,No
91035,2014,2,2,2,No
91035,2014,1,2,5,No
91035,2014,2,2,2,No
91035,2014,1,1,1,No
91035,2014,1,2,1,No
91035,2014,1,2,1,No
91035,2014,2,2,2,No
91035,2014,1,2,1,No
91035,2014,2,2,3,No
91035,2014,1,1,1,No
91035,2014,2,1,1,No
91035,2014,1,2,2,No
91035,2014,2,2,1,No
91035,2014,2,1,1,No
91035,2014,1,2,5,No
91035,2014,2,2,1,No
91035,2014,2,1,1,No
91035,2014,1,2,1,No
91035,2014,2,2,3,No
91035,2014,2,1,2,No
91035,2014,1,2,6,No
91035,2014,2,2,4,No
91035,2014,1,1,1,No
91035,2014,1,2,1,No
91035,2014,1,2,1,No
91035,2014,2,2,1,No
91035,2014,1,1,1,No
91035,2014,1,2,1,No
91035,2014,2,1,1,No
91363,2014,1,2,8,No
91363,2014,2,2,15,No
91363,2014,1,1,6,No
91363,2014,2,1,4,No
101295,2014,1,2,39,No
101295,2014,2,2,22,No
101295,2014,1,1,29,No
101295,2014,2,1,21,No
101362,2014,1,2,23,No
101362,2014,2,2,14,No
101362,2014,1,1,13,No
101362,2014,2,1,3,No
101363,2014,1,2,3,No
101363,2014,2,2,5,No
101363,2014,1,1,14,No
101363,2014,2,1,14,No
101426,2014,1,2,36,No
101426,2014,2,2,18,No
101426,2014,1,1,29,No
101426,2014,2,1,14,No
101523,2014,2,2,25,No
101523,2014,2,1,19,No
101628,2014,1,2,95,No
101628,2014,2,2,52,No
101628,2014,1,1,80,No
101628,2014,2,1,36,No
101652,2014,1,2,67,No
101652,2014,2,2,32,No
101652,2014,1,1,10,No
101652,2014,2,1,10,No
101995,2014,1,2,18,No
101995,2014,2,2,25,No
101995,2014,1,1,13,No
101995,2014,2,1,13,No
102023,2014,1,2,30,No
102023,2014,2,2,21,No
102023,2014,1,1,99,No
102023,2014,2,1,65,No
102082,2014,1,2,7,No
102082,2014,2,2,6,No
102082,2014,1,1,19,No
102082,2014,2,1,17,No
102083,2014,1,2,49,No
102083,2014,2,2,26,No
102083,2014,1,1,72,No
102083,2014,2,1,24,No
102088,2014,1,2,4,No
102088,2014,2,2,21,No
102088,2014,1,1,17,No
102088,2014,2,1,26,No
102275,2014,1,2,10,No
102275,2014,2,2,20,No
102275,2014,1,1,4,No
102275,2014,2,1,5,No
102286,2014,2,2,38,No
102286,2014,2,1,16,No
102692,2014,2,2,15,No
102692,2014,2,1,9,No
102739,2014,1,2,16,No
102739,2014,2,2,19,No
102739,2014,1,1,7,No
102739,2014,2,1,4,No
102957,2014,2,2,175,No
102957,2014,2,1,180,No
103221,2014,2,2,11,No
103221,2014,2,1,11,No
1096,2014,1,2,22,No
1096,2014,2,2,14,No
1096,2014,1,1,6,No
1096,2014,2,1,2,No
1097,2014,1,2,123,No
1097,2014,2,2,65,No
1097,2014,1,1,31,No
1097,2014,2,1,17,No
1098,2014,1,2,159,No
1098,2014,2,2,43,No
1098,2014,1,1,81,No
1098,2014,2,1,34,No
1099,2014,1,2,11,No
1099,2014,2,2,8,No
1099,2014,1,1,12,No
1099,2014,2,1,6,No
1101,2014,1,2,4,No
1101,2014,2,2,1,No
1101,2014,1,1,8,No
1101,2014,2,1,6,No
1102,2014,1,2,32,No
1102,2014,2,2,13,No
1102,2014,1,1,9,No
1102,2014,2,1,3,No
1103,2014,1,2,56,No
1103,2014,2,2,28,No
1103,2014,1,1,73,No
1103,2014,2,1,45,No
1104,2014,1,2,20,No
1104,2014,2,2,20,No
1104,2014,1,1,18,No
1104,2014,2,1,19,No
1106,2014,1,2,6,No
1106,2014,2,2,6,No
1106,2014,1,1,15,No
1106,2014,2,1,5,No
2767,2014,1,2,21,No
2767,2014,2,2,17,No
2767,2014,1,1,5,No
2767,2014,2,1,4,No
2845,2014,1,2,24,No
2845,2014,2,2,26,No
2845,2014,1,1,10,No
2845,2014,2,1,4,No
3149,2014,1,2,9,No
3149,2014,2,2,5,No
3149,2014,1,1,34,No
3149,2014,2,1,26,No
3539,2014,1,2,17,No
3539,2014,2,2,12,No
3539,2014,1,1,10,No
3539,2014,2,1,11,No
3905,2014,1,2,7,No
3905,2014,2,2,2,No
3905,2014,1,1,11,No
3905,2014,2,1,2,No
4142,2014,1,2,1,No
4142,2014,2,2,11,No
4142,2014,1,1,1,No
4142,2014,2,1,5,No
4243,2014,1,2,7,No
4243,2014,2,2,2,No
4243,2014,1,1,9,No
4243,2014,2,1,3,No
4907,2014,1,2,9,No
4907,2014,1,1,4,No
6662,2014,1,2,5,No
6662,2014,1,1,10,No
7206,2014,1,2,14,No
7206,2014,2,2,9,No
7206,2014,1,1,10,No
7206,2014,2,1,20,No
8198,2014,1,2,1,No
8198,2014,2,2,1,No
8198,2014,1,1,30,No
8198,2014,2,1,10,No
9537,2014,1,2,9,No
9537,2014,1,1,6,No
9636,2014,1,2,10,No
9636,2014,1,1,4,No
11988,2014,1,2,6,No
11988,2014,2,2,3,No
11988,2014,1,1,6,No
11988,2014,2,1,2,No
12206,2014,1,2,1,No
12206,2014,1,1,17,No
15319,2014,1,2,10,No
15319,2014,1,1,7,No
20575,2014,1,2,17,No
20575,2014,2,2,19,No
20575,2014,1,1,6,No
20575,2014,2,1,2,No
52189,2014,1,2,48,No
52189,2014,2,2,21,No
52189,2014,1,1,35,No
52189,2014,2,1,20,No
52689,2014,1,2,20,No
52689,2014,2,2,12,No
52689,2014,1,1,11,No
52689,2014,2,1,3,No
